policy,env,spent,rounds,decide_seconds,nlpd,grade_rmse,topm_regret
thompson,20,240.0,6,0.02403278902056627,1.7428964661222193,0.47756340432154104,0.0
uniform,20,30.0,3,4.8590300139039755e-06,1.9334168678029204,1.394562485331211,0.02945472101303522
uniform,20,60.0,6,8.271978003904223e-06,1.85603647257462,1.2556991856807587,0.0
uniform,20,120.0,12,1.3461976777762175e-05,1.740931606295111,0.4941396629643543,0.010701724652592668
uniform,20,180.0,18,1.8427061149850488e-05,1.7577123089407554,0.4956303238575461,0.0
uniform,20,240.0,24,2.4235050659626722e-05,1.6115425198230573,0.19253421261981132,0.0
random,20,30.0,6,4.3554959120228887e-05,1.8675263998374705,1.0288077550309345,0.02945472101303522
random,20,60.0,9,6.371596828103065e-05,1.74389667510148,0.3980653401327774,0.02945472101303522
random,20,120.0,12,8.365392568521202e-05,1.7087211989751345,0.38351381110199007,0.02945472101303522
random,20,180.0,16,0.00011146790347993374,1.6394286623204923,0.35242350887119994,0.02945472101303522
random,20,240.0,26,0.0001606808800715953,1.6180876806096947,0.2687649707487813,0.02945472101303522
eig@gamma-poisson,20,30.0,30,0.04121325199957937,1.771981439541097,0.49413544257276626,0.02945472101303522
eig@gamma-poisson,20,60.0,60,0.06651298102224246,1.7390882820708622,0.45615370994130616,0.010701724652592668
eig@gamma-poisson,20,120.0,120,0.11487542802933604,1.6933692058015932,0.2806825402052468,0.010701724652592668
eig@gamma-poisson,20,180.0,180,0.16246714608860202,1.6315454564256324,0.19845722178207978,0.010701724652592668
eig@gamma-poisson,20,240.0,240,0.20961591199738905,1.6502882134280723,0.18609278449088015,0.0
maxent@gamma-poisson,20,30.0,30,0.03156619495712221,1.8879668142933126,0.745173186337548,0.010701724652592668
maxent@gamma-poisson,20,60.0,60,0.05311304799397476,1.8909646237994726,0.7373721446460915,0.010701724652592668
maxent@gamma-poisson,20,120.0,120,0.09562878799624741,1.8983796421541668,0.7396857021325709,0.010701724652592668
maxent@gamma-poisson,20,180.0,180,0.138036724034464,1.895420136471212,0.7377389142222113,0.010701724652592668
maxent@gamma-poisson,20,240.0,240,0.18026472604833543,1.89325216151505,0.7370753763697053,0.010701724652592668
d-optimality@gamma-poisson,20,30.0,30,0.0004534189647529274,1.778843732568178,0.5159638063553699,0.02945472101303522
d-optimality@gamma-poisson,20,60.0,60,0.000824967835796997,1.7225591992986418,0.3738304904744986,0.010701724652592668
d-optimality@gamma-poisson,20,120.0,120,0.0016072797297965735,1.5884401339660041,0.20095270662365355,0.010701724652592668
d-optimality@gamma-poisson,20,180.0,180,0.0023803696676623076,1.6262737968398175,0.18957832753883785,0.010701724652592668
d-optimality@gamma-poisson,20,240.0,240,0.0031589197169523686,1.6420077224048732,0.176697459895822,0.0
neyman@gamma-poisson,20,30.0,30,0.0005920969706494361,1.8100734241477952,0.5783672031384148,0.02945472101303522
neyman@gamma-poisson,20,60.0,60,0.0011748280958272517,1.7366537911255273,0.4079222612204608,0.02945472101303522
neyman@gamma-poisson,20,120.0,120,0.002261365094454959,1.6301714496738102,0.21841579580369372,0.010701724652592668
neyman@gamma-poisson,20,180.0,180,0.003393315040739253,1.6699914727571301,0.22155259418316986,0.010701724652592668
neyman@gamma-poisson,20,240.0,240,0.004510814149398357,1.6931770687294618,0.20606704598895173,0.010701724652592668
predictive-variance@gamma-poisson,20,30.0,1,0.00010023399954661727,1.9873947145779578,1.3567454837646569,0.02945472101303522
predictive-variance@gamma-poisson,20,60.0,2,0.00012162799248471856,1.8982979548615795,1.0729119544907804,0.010701724652592668
predictive-variance@gamma-poisson,20,120.0,3,0.00014168501365929842,1.8257737975077024,1.0641887692636849,0.010701724652592668
predictive-variance@gamma-poisson,20,180.0,5,0.00017710402607917786,1.6515972303436108,0.2830828191003589,0.0
predictive-variance@gamma-poisson,20,240.0,6,0.00019546505063772202,1.6233347775434501,0.23102915063013735,0.0
epistemic@gamma-poisson,20,30.0,1,8.593499660491943e-05,1.9873947145779578,1.3567454837646569,0.02945472101303522
epistemic@gamma-poisson,20,60.0,2,0.00010541698429733515,1.8982979548615795,1.0729119544907804,0.010701724652592668
epistemic@gamma-poisson,20,120.0,3,0.0001236340031027794,1.8257737975077024,1.0641887692636849,0.010701724652592668
epistemic@gamma-poisson,20,180.0,5,0.00015647002146579325,1.6515972303436108,0.2830828191003589,0.0
epistemic@gamma-poisson,20,240.0,6,0.0001730630174279213,1.6233347775434501,0.23102915063013735,0.0
thompson@gamma-poisson,20,30.0,1,3.8883008528500795e-05,1.933914556955962,1.0763841851831246,0.02945472101303522
thompson@gamma-poisson,20,60.0,2,6.840401329100132e-05,1.9385488571560103,1.0702453182946827,0.02945472101303522
thompson@gamma-poisson,20,120.0,3,9.799300460144877e-05,1.943653687965831,1.0716323332278577,0.02945472101303522
thompson@gamma-poisson,20,180.0,5,0.00015132699627429247,1.9424999666009526,1.0710546217142378,0.02945472101303522
thompson@gamma-poisson,20,240.0,6,0.00017844600370153785,1.939186330920238,1.0702531932060582,0.02945472101303522
epig@gamma-poisson,20,30.0,30,0.3949101429898292,1.7636920337598134,0.48813590380285954,0.02945472101303522
epig@gamma-poisson,20,60.0,60,0.6795006459578872,1.7439379166064457,0.45616285478104956,0.010701724652592668
epig@gamma-poisson,20,120.0,120,1.2404571430524811,1.5905867894002919,0.2150898238151115,0.010701724652592668
epig@gamma-poisson,20,180.0,180,1.8107305522134993,1.6432862423621437,0.2028469955536376,0.010701724652592668
epig@gamma-poisson,20,240.0,233,2.3041383352829143,1.5977861643942546,0.1547390930453765,0.0
eig@lognormal-poisson,20,30.0,30,3.545448053977452,1.7585440472488534,0.48279070716699274,0.02945472101303522
eig@lognormal-poisson,20,60.0,60,3.905520200030878,1.7451082010879606,0.48650139653642366,0.010701724652592668
eig@lognormal-poisson,20,120.0,120,4.587486345088109,1.6279208129297542,0.20703586438030433,0.010701724652592668
eig@lognormal-poisson,20,180.0,180,5.2424374090041965,1.6087867468810346,0.18461397457400863,0.0
eig@lognormal-poisson,20,240.0,240,5.9010686790861655,1.5887369619304341,0.20117627488614048,0.0
maxent@lognormal-poisson,20,30.0,30,3.2623754250525963,1.8526907758266429,0.76703422958075,0.010701724652592668
maxent@lognormal-poisson,20,60.0,60,3.496345312014455,1.8555534568005045,0.7587535500962543,0.010701724652592668
maxent@lognormal-poisson,20,120.0,120,3.9702893660287373,1.8643085181160262,0.7617904748409811,0.010701724652592668
maxent@lognormal-poisson,20,180.0,180,4.440861615148606,1.861702057834002,0.7599448588785084,0.010701724652592668
maxent@lognormal-poisson,20,240.0,240,4.916067066311371,1.8569737245463378,0.7583627062024546,0.010701724652592668
d-optimality@lognormal-poisson,20,30.0,30,0.0037569740670733154,1.7588044715694788,0.477131142270936,0.02945472101303522
d-optimality@lognormal-poisson,20,60.0,60,0.006598914129426703,1.7372582063808497,0.4677949617771546,0.010701724652592668
d-optimality@lognormal-poisson,20,120.0,120,0.01221827816334553,1.6481820620732288,0.21874885369086985,0.0
d-optimality@lognormal-poisson,20,180.0,180,0.017921413207659498,1.6173951752181261,0.19144014393041314,0.0
d-optimality@lognormal-poisson,20,240.0,240,0.0235134823305998,1.6023753351740122,0.20269119535309194,0.0
neyman@lognormal-poisson,20,30.0,30,0.0032107129809446633,1.8084638893145188,0.5665634979538191,0.02945472101303522
neyman@lognormal-poisson,20,60.0,60,0.006441118952352554,1.730080906064816,0.40472035934425404,0.02945472101303522
neyman@lognormal-poisson,20,120.0,120,0.012933355901623145,1.6240856905889507,0.23721083735379844,0.010701724652592668
neyman@lognormal-poisson,20,180.0,180,0.01962831281707622,1.6412878800252866,0.22707925274741247,0.010701724652592668
neyman@lognormal-poisson,20,240.0,240,0.02611776374396868,1.5981713248956027,0.18318544458769492,0.0
predictive-variance@lognormal-poisson,20,30.0,1,0.0009052050008904189,1.986878654587726,1.3567270818230819,0.02945472101303522
predictive-variance@lognormal-poisson,20,60.0,2,0.0010047379764728248,1.8860668124057076,1.0730216835293107,0.010701724652592668
predictive-variance@lognormal-poisson,20,120.0,3,0.0010996299679391086,1.835520249314599,1.0645410455478803,0.010701724652592668
predictive-variance@lognormal-poisson,20,180.0,5,0.0013008969835937023,1.6609345258093733,0.28624117033357743,0.0
predictive-variance@lognormal-poisson,20,240.0,6,0.0014002629613969475,1.618086668368323,0.23490223052811296,0.0
epistemic@lognormal-poisson,20,30.0,1,0.0008536610112059861,1.986878654587726,1.3567270818230819,0.02945472101303522
epistemic@lognormal-poisson,20,60.0,2,0.0009489060030318797,1.8860668124057076,1.0730216835293107,0.010701724652592668
epistemic@lognormal-poisson,20,120.0,3,0.0010406030050944537,1.835520249314599,1.0645410455478803,0.010701724652592668
epistemic@lognormal-poisson,20,180.0,5,0.001232601993251592,1.6609345258093733,0.28624117033357743,0.0
epistemic@lognormal-poisson,20,240.0,6,0.001326213008724153,1.618086668368323,0.23490223052811296,0.0
thompson@lognormal-poisson,20,30.0,1,0.00038387099630199373,1.9546034714967853,1.3243848720393354,0.0
thompson@lognormal-poisson,20,60.0,2,0.0007507969858124852,1.9284639878424301,1.2697603971145606,0.0
thompson@lognormal-poisson,20,120.0,3,0.0011170479701831937,1.8779174247513215,1.2626019049615855,0.0
thompson@lognormal-poisson,20,180.0,5,0.0018219899793621153,1.6609345258093733,0.28624117033357743,0.0
thompson@lognormal-poisson,20,240.0,6,0.0021859639673493803,1.6653623620043367,0.26049225545286014,0.0
eig,21,30.0,30,0.44579276093281806,1.3215144684813793,0.4141107875853737,0.0
eig,21,60.0,60,0.7167310458316933,1.2836265464855836,0.28751482385613136,0.0
eig,21,120.0,120,1.2069518397620413,1.2869349393617528,0.24542124475558352,0.0
eig,21,180.0,180,1.6647939979156945,1.2374094178563486,0.16039241315530028,0.0
eig,21,240.0,240,2.112997211952461,1.2151232950691457,0.1317381705292174,0.0
epig,21,30.0,30,3.1879345949855633,1.3215144684813793,0.4141107875853737,0.0
epig,21,60.0,60,5.384374866087455,1.2575553891857074,0.2437614100638385,0.0
epig,21,120.0,120,9.620472828042693,1.3175975817748482,0.2854362215709571,0.0
epig,21,180.0,180,13.795369405997917,1.242158224041133,0.17617330964458205,0.0
epig,21,240.0,240,18.046264693926787,1.217553409653037,0.11506853926547245,0.0
maxent,21,30.0,30,0.27495754600386135,1.463812943599715,0.42069349192400474,0.3692688362702427
maxent,21,60.0,60,0.4328496419475414,1.4540592751328845,0.4084573167602563,0.3692688362702427
maxent,21,120.0,120,0.8067966619564686,1.4561352912085017,0.40949344575207497,0.3692688362702427
maxent,21,180.0,180,1.2195928028668277,1.4370395966507397,0.38724860041751197,-1.972137857372645e-16
maxent,21,240.0,240,1.5733012527925894,1.4158115870207688,0.37313034472455053,-1.972137857372645e-16
d-optimality,21,30.0,30,0.02179454397992231,1.3012096483749598,0.37636920679058755,0.0
d-optimality,21,60.0,60,0.03668753197416663,1.2676077373382133,0.2730991679547615,0.0
d-optimality,21,120.0,120,0.06688649687566794,1.2966239889514597,0.260242011953004,-1.972137857372645e-16
d-optimality,21,180.0,180,0.09712284285342321,1.2478428265407846,0.18808797761774343,0.0
d-optimality,21,240.0,240,0.12693562285858206,1.2124379489259725,0.13791851971200178,0.0
neyman,21,30.0,30,0.033356362109771,1.3301773810893411,0.39405765540362186,0.0
neyman,21,60.0,60,0.06478004311793484,1.2815825979824742,0.26391358687037764,0.0
neyman,21,120.0,120,0.12727515402366407,1.3295175339673306,0.29451488400359066,0.0
neyman,21,180.0,180,0.18955776502843946,1.2260904110297892,0.15673971392638625,0.0
neyman,21,240.0,240,0.25305051292525604,1.2214022216636937,0.13254235468127026,0.0
predictive-variance,21,30.0,1,0.007098725996911526,1.4675316479137892,0.5845173062534087,0.3692688362702427
predictive-variance,21,60.0,2,0.007567684981040657,1.4408474657419197,0.40025824964024603,0.3692688362702427
predictive-variance,21,120.0,3,0.008044821996008977,1.367617837739971,0.364210550374654,-1.972137857372645e-16
predictive-variance,21,180.0,5,0.009406671015312895,1.203494427043369,0.13253809134501238,0.0
predictive-variance,21,240.0,6,0.009878306038444862,1.1735657052027693,0.1130132134870232,0.0
epistemic,21,30.0,1,0.00708996900357306,1.4675316479137892,0.5845173062534087,0.3692688362702427
epistemic,21,60.0,2,0.007563709979876876,1.4408474657419197,0.40025824964024603,0.3692688362702427
epistemic,21,120.0,3,0.008036293962504715,1.367617837739971,0.364210550374654,-1.972137857372645e-16
epistemic,21,180.0,5,0.009390027960762382,1.203494427043369,0.13253809134501238,0.0
epistemic,21,240.0,6,0.009861645958153531,1.1735657052027693,0.1130132134870232,0.0
thompson,21,30.0,1,0.0036889339971821755,1.508266135263831,0.8198762647031849,0.3692688362702427
thompson,21,60.0,2,0.007599990989547223,1.4815819530919614,0.7005307091905244,0.3692688362702427
thompson,21,120.0,3,0.011702735995640978,1.4445821590763046,0.40075124282799307,0.3692688362702427
thompson,21,180.0,5,0.019730027997866273,1.416850712153691,0.40213094510530734,0.3692688362702427
thompson,21,240.0,6,0.023549258999992162,1.3436210841517424,0.3662676010930022,-1.972137857372645e-16
uniform,21,30.0,3,4.3009931687265635e-06,1.2750155209447402,0.7200288656803269,-1.972137857372645e-16
uniform,21,60.0,6,7.53396307118237e-06,1.269990517018196,0.7198669464346438,-1.972137857372645e-16
uniform,21,120.0,12,1.1959957191720605e-05,1.2596419013079323,0.2835694763359324,0.0
uniform,21,180.0,18,1.6484991647303104e-05,1.3033681628474991,0.33012573856321953,-1.972137857372645e-16
uniform,21,240.0,24,2.083095023408532e-05,1.2815712895197797,0.2726470164640485,0.0
random,21,30.0,4,3.3503019949421287e-05,1.319092381230259,0.743002083962989,-1.972137857372645e-16
random,21,60.0,6,4.894699668511748e-05,1.3377562143538106,0.7437772377930797,-1.972137857372645e-16
random,21,120.0,14,8.807898848317564e-05,1.2496501399920614,0.174187445557321,0.0
random,21,180.0,18,0.00011059694224968553,1.2482391645606556,0.16868845351500972,0.0
random,21,240.0,26,0.0001475009776186198,1.2394665484450507,0.159987576388754,0.0
eig@gamma-poisson,21,30.0,30,0.03518732695374638,1.278529730649225,0.40891209901821624,0.0
eig@gamma-poisson,21,60.0,60,0.05972952887532301,1.2376702936833306,0.28161024199215756,0.0
eig@gamma-poisson,21,120.0,120,0.10681656090309843,1.2680773055486172,0.2652608867836987,0.0
eig@gamma-poisson,21,180.0,180,0.15336139904684387,1.2801663784459736,0.2422763879335822,0.0
eig@gamma-poisson,21,240.0,240,0.19974406011169776,1.2123179995439075,0.1616276248704724,0.0
maxent@gamma-poisson,21,30.0,30,0.0293139849381987,1.4215958546370144,0.38051632651603734,-1.972137857372645e-16
maxent@gamma-poisson,21,60.0,60,0.050021603907225654,1.407256046736654,0.37045374132556413,-1.972137857372645e-16
maxent@gamma-poisson,21,120.0,120,0.13762947579380125,1.401896275370718,0.3681589574172123,-1.972137857372645e-16
maxent@gamma-poisson,21,180.0,180,0.2110871358308941,1.402184288855883,0.36820244484796233,-1.972137857372645e-16
maxent@gamma-poisson,21,240.0,240,0.249743817927083,1.400609015072973,0.36814159719272127,-1.972137857372645e-16
d-optimality@gamma-poisson,21,30.0,30,0.00047900297795422375,1.2747461037843428,0.4020154753449789,0.0
d-optimality@gamma-poisson,21,60.0,60,0.0008633090765215456,1.238484025886632,0.2794391988610787,0.0
d-optimality@gamma-poisson,21,120.0,120,0.0016005270299501717,1.2531738939169388,0.26403840327353206,0.0
d-optimality@gamma-poisson,21,180.0,180,0.002358426048886031,1.2706463586432541,0.25194591464331606,0.0
d-optimality@gamma-poisson,21,240.0,240,0.0031157510238699615,1.231670348594706,0.20674926948477276,0.0
neyman@gamma-poisson,21,30.0,30,0.0005549319903366268,1.3088217474262118,0.4054241456576349,0.0
neyman@gamma-poisson,21,60.0,60,0.001192293071653694,1.261915436486926,0.27522732159855506,0.0
neyman@gamma-poisson,21,120.0,120,0.0023138391552492976,1.3106090003299196,0.29240001889189665,0.0
neyman@gamma-poisson,21,180.0,180,0.0035878201597370207,1.2038208575821199,0.1567990522289702,0.0
neyman@gamma-poisson,21,240.0,240,0.00468498925329186,1.2053906468643414,0.13443169044145536,0.0
predictive-variance@gamma-poisson,21,30.0,1,9.752600453794003e-05,1.4472117257959347,0.5846300431349281,0.3692688362702427
predictive-variance@gamma-poisson,21,60.0,2,0.00011881501995958388,1.4113577816341614,0.4005476781752641,0.3692688362702427
predictive-variance@gamma-poisson,21,120.0,3,0.00013860402395948768,1.357024309984906,0.3645538351968412,-1.972137857372645e-16
predictive-variance@gamma-poisson,21,180.0,5,0.00017295803991146386,1.201767219779281,0.1338803358184309,0.0
predictive-variance@gamma-poisson,21,240.0,6,0.00019126004190184176,1.1772282750378336,0.11447757262697511,0.0
epistemic@gamma-poisson,21,30.0,1,8.681500912643969e-05,1.4472117257959347,0.5846300431349281,0.3692688362702427
epistemic@gamma-poisson,21,60.0,2,0.00010738900164142251,1.4113577816341614,0.4005476781752641,0.3692688362702427
epistemic@gamma-poisson,21,120.0,3,0.00012660800712183118,1.357024309984906,0.3645538351968412,-1.972137857372645e-16
epistemic@gamma-poisson,21,180.0,5,0.00015827800962142646,1.201767219779281,0.1338803358184309,0.0
epistemic@gamma-poisson,21,240.0,6,0.0001748850045260042,1.1772282750378336,0.11447757262697511,0.0
thompson@gamma-poisson,21,30.0,1,3.879299038089812e-05,1.4472117257959347,0.5846300431349281,0.3692688362702427
thompson@gamma-poisson,21,60.0,2,6.943001062609255e-05,1.4113577816341614,0.4005476781752641,0.3692688362702427
thompson@gamma-poisson,21,120.0,3,9.74790018517524e-05,1.4129017593497177,0.40104776704776457,0.3692688362702427
thompson@gamma-poisson,21,180.0,5,0.0001484990061726421,1.3586898665942952,0.3650731242451944,-1.972137857372645e-16
thompson@gamma-poisson,21,240.0,6,0.0001754910044837743,1.3541639938872054,0.36394575625845105,-1.972137857372645e-16
epig@gamma-poisson,21,30.0,30,0.40148958304780535,1.300655019487198,0.44095958719972816,0.0
epig@gamma-poisson,21,60.0,60,0.6870915231120307,1.2412363034153797,0.2786153869200619,0.0
epig@gamma-poisson,21,120.0,120,1.261125682038255,1.2729504874621196,0.2787838676372691,0.0
epig@gamma-poisson,21,180.0,180,1.8295081399555784,1.2656976975912118,0.2359284454594308,0.0
epig@gamma-poisson,21,240.0,240,2.4052902669645846,1.212331210720204,0.14687891795738406,0.0
eig@lognormal-poisson,21,30.0,30,1.4799885349930264,1.3293261034984576,0.420351658100386,0.0
eig@lognormal-poisson,21,60.0,60,1.8311569250072353,1.2912037712015956,0.3015286916780781,0.0
eig@lognormal-poisson,21,120.0,120,2.47657281611464,1.298342006616935,0.2701216051748586,0.0
eig@lognormal-poisson,21,180.0,180,3.098229143972276,1.2362954760288767,0.1695722805062681,0.0
eig@lognormal-poisson,21,240.0,240,3.70754395404947,1.2091394123199912,0.13480344341884495,0.0
maxent@lognormal-poisson,21,30.0,30,1.1802253360510804,1.4734834745846925,0.41466282422289696,0.3692688362702427
maxent@lognormal-poisson,21,60.0,60,1.316136673121946,1.462326826621726,0.4085500762792973,0.3692688362702427
maxent@lognormal-poisson,21,120.0,120,1.5787939712463412,1.4640276766774747,0.40933284640401413,0.3692688362702427
maxent@lognormal-poisson,21,180.0,180,1.8495769083383493,1.4446042139749256,0.38822937326071366,-1.972137857372645e-16
maxent@lognormal-poisson,21,240.0,240,2.110452877212083,1.4242560967824263,0.37460525105324355,-1.972137857372645e-16
d-optimality@lognormal-poisson,21,30.0,30,0.0036164050980005413,1.305993978306667,0.38207444294335735,0.0
d-optimality@lognormal-poisson,21,60.0,60,0.006430265115341172,1.271690116974269,0.2814961430965963,0.0
d-optimality@lognormal-poisson,21,120.0,120,0.012004432122921571,1.3033164019606451,0.27033183802790733,-1.972137857372645e-16
d-optimality@lognormal-poisson,21,180.0,180,0.017571052187122405,1.2539522970806227,0.20669595753390696,0.0
d-optimality@lognormal-poisson,21,240.0,240,0.0231641621212475,1.2091571343876522,0.14856734010056316,0.0
neyman@lognormal-poisson,21,30.0,30,0.003199074970325455,1.3384936634166582,0.3984082119143208,0.0
neyman@lognormal-poisson,21,60.0,60,0.006491253996500745,1.284421109694041,0.2713217654214262,0.0
neyman@lognormal-poisson,21,120.0,120,0.013187345990445465,1.3344152735713284,0.2978602253366098,0.0
neyman@lognormal-poisson,21,180.0,180,0.019980890938313678,1.234516887185827,0.17127328528103802,0.0
neyman@lognormal-poisson,21,240.0,240,0.027103007829282433,1.2198718966451267,0.13172913939783795,0.0
predictive-variance@lognormal-poisson,21,30.0,1,0.0011034150084014982,1.4772179773039416,0.5848478235648097,0.3692688362702427
predictive-variance@lognormal-poisson,21,60.0,2,0.001211234019137919,1.449396131020194,0.4005952377009551,0.3692688362702427
predictive-variance@lognormal-poisson,21,120.0,3,0.0013220130058471113,1.3699839959483586,0.3645168888204331,-1.972137857372645e-16
predictive-variance@lognormal-poisson,21,180.0,5,0.0015224680246319622,1.205086126600359,0.13466784531907763,0.0
predictive-variance@lognormal-poisson,21,240.0,6,0.001626223005587235,1.1719228141565423,0.1154848997143901,0.0
epistemic@lognormal-poisson,21,30.0,1,0.000972548994468525,1.4772179773039416,0.5848478235648097,0.3692688362702427
epistemic@lognormal-poisson,21,60.0,2,0.0010716609831433743,1.449396131020194,0.4005952377009551,0.3692688362702427
epistemic@lognormal-poisson,21,120.0,3,0.0011731039849109948,1.3699839959483586,0.3645168888204331,-1.972137857372645e-16
epistemic@lognormal-poisson,21,180.0,5,0.0013737970148213208,1.205086126600359,0.13466784531907763,0.0
epistemic@lognormal-poisson,21,240.0,6,0.001471369032515213,1.1719228141565423,0.1154848997143901,0.0
thompson@lognormal-poisson,21,30.0,1,0.0003980349865742028,1.4909905592449697,0.7001655268150475,0.3692688362702427
thompson@lognormal-poisson,21,60.0,2,0.0009113969863392413,1.449396131020194,0.4005952377009551,0.3692688362702427
thompson@lognormal-poisson,21,120.0,3,0.0013055649760644883,1.3106237330848023,0.21163317868595327,0.12245074876274661
thompson@lognormal-poisson,21,180.0,5,0.002065502980258316,1.22111537715951,0.11146867703042905,0.0
thompson@lognormal-poisson,21,240.0,6,0.002435969974612817,1.2164844432286495,0.10499542256908655,0.0
eig,22,30.0,30,0.41042770599597134,1.1310230830013903,0.20023214359104,0.011332122965644023
eig,22,60.0,60,0.6716790899808984,1.1049397716763931,0.17859549068179195,0.011332122965644023
eig,22,120.0,120,1.189471253863303,1.1015359382741003,0.2016076399651914,0.011332122965644023
eig,22,180.0,180,1.6851686787267681,1.0643709741752303,0.16981987753603592,0.011332122965644023
eig,22,240.0,240,2.185329304804327,1.0600410121842514,0.14308422935426332,0.0
epig,22,30.0,30,3.179408535041148,1.1200744668121034,0.164819925875195,0.011332122965644023
epig,22,60.0,60,5.478049142140662,1.1021035966983341,0.17066074489672425,0.011332122965644023
epig,22,120.0,112,9.349041521170875,1.097576192773525,0.19116684886621943,0.011332122965644023
epig,22,180.0,170,13.410764912085142,1.0658282044977156,0.149852681257936,0.011332122965644023
epig,22,240.0,216,16.74503985600313,1.0486826755986802,0.12527934442429975,0.011332122965644023
maxent,22,30.0,30,0.2976707919733599,1.1615484583414992,0.17402276212451273,0.011332122965644023
maxent,22,60.0,60,0.5540065399836749,1.1603034858514838,0.19504608565694206,0.011332122965644023
maxent,22,120.0,120,1.0587916089280043,1.159501978527853,0.18295909104284097,0.011332122965644023
maxent,22,180.0,180,1.561350381030934,1.1595910379517025,0.18267702882279255,0.011332122965644023
maxent,22,240.0,240,2.0696865589998197,1.1598170392313139,0.18537654955706132,0.011332122965644023
d-optimality,22,30.0,30,0.020615510118659586,1.1200309150395504,0.18527649703774013,0.011332122965644023
d-optimality,22,60.0,60,0.03565632810932584,1.0999921142024498,0.17338384516935315,0.011332122965644023
d-optimality,22,120.0,120,0.07015180101734586,1.1114251633910335,0.2170762016373627,0.011332122965644023
d-optimality,22,180.0,180,0.10704958497080952,1.0687958268773798,0.1760048099799701,0.011332122965644023
d-optimality,22,240.0,240,0.14542584383161739,1.0581944592497614,0.14610120888613032,0.0
neyman,22,30.0,30,0.03278061398304999,1.1255964858516132,0.18882465660846834,0.011332122965644023
neyman,22,60.0,60,0.06527074190671556,1.1497258728932505,0.2827822797693031,0.011332122965644023
neyman,22,120.0,120,0.1349099528742954,1.0725961211110788,0.19428300940579035,0.011332122965644023
neyman,22,180.0,180,0.20906085800379515,1.0512630930474383,0.15620867837595545,0.0
neyman,22,240.0,240,0.2831987651588861,1.051529367617341,0.15422320844059573,0.011332122965644023
predictive-variance,22,30.0,1,0.007161157001974061,1.1649050696893852,0.15435889415269033,0.011332122965644023
predictive-variance,22,60.0,2,0.008117968012811616,1.1345965751509324,0.1911299623312399,0.011332122965644023
predictive-variance,22,120.0,3,0.00906846800353378,1.1293036172769282,0.17551387323416834,0.011332122965644023
predictive-variance,22,180.0,5,0.010479164979187772,1.1296312518268476,0.172727554232986,0.011332122965644023
predictive-variance,22,240.0,6,0.01145171295502223,1.1298124350893517,0.17538010423484715,0.011332122965644023
epistemic,22,30.0,1,0.0070511069789063185,1.1649050696893852,0.15435889415269033,0.011332122965644023
epistemic,22,60.0,2,0.007976859982591122,1.1345965751509324,0.1911299623312399,0.011332122965644023
epistemic,22,120.0,3,0.008970460970886052,1.1293036172769282,0.17551387323416834,0.011332122965644023
epistemic,22,180.0,5,0.010412333998829126,1.1251917869484223,0.1728888552460199,0.03507175672633003
epistemic,22,240.0,6,0.010874822997720912,1.1177759953421498,0.14302857393736076,0.03507175672633003
thompson,22,30.0,1,0.0041524809785187244,1.1649050696893852,0.15435889415269033,0.011332122965644023
thompson,22,60.0,2,0.008079563966020942,1.1653910206008948,0.15766109485078197,0.011332122965644023
thompson,22,120.0,3,0.01218286796938628,1.1350825260624415,0.19380664365869146,0.011332122965644023
thompson,22,180.0,5,0.02070756396278739,1.1351053929633557,0.19100713014049328,0.011332122965644023
thompson,22,240.0,6,0.024732576974201947,1.135561097160967,0.19620275602418896,0.011332122965644023
uniform,22,30.0,3,4.1429593693464994e-06,1.1630584876698025,0.21860684879683667,0.011332122965644023
uniform,22,60.0,6,7.39798997528851e-06,1.0825009189276713,0.18983359569625471,0.011332122965644023
uniform,22,120.0,12,1.183597487397492e-05,1.069705320855782,0.18376916699228188,0.0
uniform,22,180.0,18,1.617698580957949e-05,1.0470915417531652,0.11454131552475558,0.011332122965644023
uniform,22,240.0,24,2.072600182145834e-05,1.045947865944764,0.11808881629931883,0.011332122965644023
random,22,30.0,5,3.767001908272505e-05,1.159746821514628,0.24425009425377664,0.011332122965644023
random,22,60.0,7,5.3847033996134996e-05,1.1565667717504744,0.24478837918251664,0.011332122965644023
random,22,120.0,13,8.5980020230636e-05,1.1509541523325841,0.244243542466979,0.011332122965644023
random,22,180.0,18,0.0001129020529333502,1.135856172215141,0.10364813316853257,0.011332122965644023
random,22,240.0,25,0.00014806105173192918,1.0781255564175656,0.14822207588510983,0.03507175672633003
eig@gamma-poisson,22,30.0,30,0.03426675495575182,1.1226977845709352,0.18793401052243575,0.011332122965644023
eig@gamma-poisson,22,60.0,60,0.05814045897568576,1.1087918427119823,0.22727124777066351,0.011332122965644023
eig@gamma-poisson,22,120.0,120,0.1046645259775687,1.0860701424046373,0.1878534975774499,0.011332122965644023
eig@gamma-poisson,22,180.0,180,0.15129434809205122,1.063391833484348,0.19081373997809273,0.011332122965644023
eig@gamma-poisson,22,240.0,240,0.1981360670470167,1.0483266726205631,0.16493422927771603,0.011332122965644023
maxent@gamma-poisson,22,30.0,30,0.030318197037559003,1.1615440784699735,0.1621160790544275,0.011332122965644023
maxent@gamma-poisson,22,60.0,60,0.05154934208258055,1.1602336484096851,0.18402171620977528,0.011332122965644023
maxent@gamma-poisson,22,120.0,120,0.09298773511545733,1.1594727699577163,0.17153803220247715,0.011332122965644023
