policy,env,spent,rounds,decide_seconds,nlpd,flux_dex,topm_regret
maxent,19,30.0,60,1.9866320410801563,4.1291157684568285,0.33359625262331666,0.2800894568870775
maxent,19,60.0,120,2.527978060184978,4.128963259908796,0.3335961041498366,0.2800894568870775
maxent,19,90.0,180,3.049797871237388,4.127539987005428,0.3335895938059666,0.2800894568870775
maxent,19,120.0,240,3.5692241473298054,4.127198097049137,0.33358784398222596,0.2800894568870775
d-optimality,19,15.0,30,0.04364631502539851,4.042041478059672,0.2656963972797177,0.4123059065486098
d-optimality,19,30.0,60,0.060428758966736495,3.7547522505634725,0.1832764671973252,0.05574499650316036
d-optimality,19,60.0,120,0.09300084176356904,3.540195256277434,0.14913000796145054,0.02578094514580213
d-optimality,19,90.0,180,0.13133111677598208,3.5186186246458475,0.15173172412398062,0.0
d-optimality,19,120.0,240,0.16729436788591556,3.4887955593515976,0.1444657767073387,0.022858115024345944
neyman,19,15.0,30,0.13300733201322146,3.887380884316624,0.21896335780713186,0.1273948638871661
neyman,19,30.0,60,0.26765136007452384,3.83794183163099,0.1974906906991923,0.1273948638871661
neyman,19,60.0,120,0.5176188179466408,3.520803553805248,0.15213601515149935,0.02578094514580213
neyman,19,90.0,180,0.7849723891122267,3.4842785303601946,0.1414799182771613,0.022858115024345944
neyman,19,120.0,240,1.0686690271249972,3.471510135757646,0.145053447185804,0.02285811502434581
predictive-variance,19,15.0,1,0.028381143987644464,4.2566324942990175,0.36470650306819424,0.47675525327110024
predictive-variance,19,30.0,2,0.029412357980618253,4.229461525631824,0.3608810326597102,0.4518781139309944
predictive-variance,19,60.0,3,0.030415852990699932,4.177081607889066,0.34769172349226557,0.30100564772592314
predictive-variance,19,90.0,4,0.03145001799566671,4.1538880598439825,0.34733813161108684,0.30100564772592314
predictive-variance,19,120.0,44,0.05301745896576904,3.812446895820525,0.21362793637153704,0.12184794308540016
epistemic,19,15.0,1,0.02808173798257485,4.2566324942990175,0.36470650306819424,0.47675525327110024
epistemic,19,30.0,2,0.02909704699413851,4.229461525631824,0.3608810326597102,0.4518781139309944
epistemic,19,60.0,3,0.03010834997985512,4.177081607889066,0.34769172349226557,0.30100564772592314
epistemic,19,90.0,4,0.031095440994249657,4.1538880598439825,0.34733813161108684,0.30100564772592314
epistemic,19,120.0,44,0.05257790189352818,3.812446895820525,0.21362793637153704,0.12184794308540016
thompson,19,15.0,1,0.01616860702051781,4.27306833039336,0.363862879668593,0.3518676045611607
thompson,19,30.0,2,0.03273975703632459,4.229254597893078,0.36197103406001646,0.3518676045611607
thompson,19,60.0,3,0.05037127004470676,4.2300281945180584,0.3619717945800103,0.3518676045611607
thompson,19,90.0,4,0.06882855505682528,4.210590485717645,0.3601197860787878,0.3518676045611607
thompson,19,120.0,44,0.7155652680376079,4.012008270802048,0.2897348368058751,0.30652174732647286
uniform,19,15.0,3,5.0349917728453875e-06,4.263194141945768,0.35863191171464576,0.47675525327110024
uniform,19,30.0,6,9.224982932209969e-06,4.1692855066909535,0.3483095062511969,0.4141103606363305
uniform,19,60.0,12,1.536196214146912e-05,4.023199040860385,0.32279505544883075,0.3687953246028589
uniform,19,90.0,18,2.1118961740285158e-05,3.897234710320857,0.29389984007607944,0.27124763656996786
uniform,19,120.0,24,2.6780966436490417e-05,3.8240667196891103,0.2643769888819132,0.2274523119671089
random,19,15.0,4,3.811201895587146e-05,4.2137296760317415,0.3515588988322359,0.47675525327110024
random,19,30.0,5,5.717101157642901e-05,4.156871620109879,0.3464347518269483,0.41965728143809644
random,19,60.0,9,9.156900341622531e-05,4.0734596267093135,0.3430276093153112,0.4260600325366319
random,19,90.0,14,0.00012738798977807164,3.9887712787757756,0.33952850573732973,0.4260600325366319
random,19,120.0,17,0.00014961199485696852,3.933271218343251,0.32910394082731603,0.3011723838266925
eig@gamma-poisson,19,15.0,30,0.09246507202624343,3.9670927066882675,0.2290465819129405,0.1273948638871661
eig@gamma-poisson,19,30.0,60,0.12322868499904871,3.849700961628551,0.2115915561654026,0.05664880230885669
eig@gamma-poisson,19,60.0,120,0.18091449106577784,3.6604729139461636,0.1851528157355627,0.02578094514580213
eig@gamma-poisson,19,90.0,180,0.23715651300153695,3.621451558310232,0.18370469686842533,0.02578094514580213
eig@gamma-poisson,19,120.0,240,0.29266548209125176,3.5127201225459737,0.16910376271937147,0.025780945145802262
eig@lognormal-poisson,19,15.0,30,34.89078359701671,3.9067198484664516,0.21863429214649122,0.1273948638871661
eig@lognormal-poisson,19,30.0,60,35.5132776729879,3.7591521386387647,0.19405468466056447,0.05664880230885669
eig@lognormal-poisson,19,60.0,120,36.53779462800594,3.572881284059948,0.159057801639691,0.02578094514580213
eig@lognormal-poisson,19,90.0,180,37.48761830103467,3.5262772808213825,0.15512483504983846,0.02578094514580213
eig@lognormal-poisson,19,120.0,240,38.35137263397337,3.422825171315001,0.12537521529658854,0.022858115024345944
eig,20,15.0,30,2.0002134039241355,3.982582898673774,0.2778418723277833,0.23079867752669433
eig,20,30.0,60,2.3450295689108316,3.6211151970725246,0.1708665954985192,0.024277020146069663
eig,20,60.0,120,3.008146518812282,3.487355541977371,0.15616077753713928,-1.444318783471117e-16
eig,20,90.0,180,3.644759076763876,3.4202079174215108,0.14380041498892362,0.024277020146069663
eig,20,120.0,240,4.261648489657091,3.4376369100299144,0.14663321304851537,0.03291705372624014
epig,20,15.0,30,9.965902053110767,3.982582898673774,0.2778418723277833,0.23079867752669433
epig,20,30.0,60,13.42104588606162,3.6211151970725246,0.1708665954985192,0.024277020146069663
epig,20,60.0,120,19.652495775168063,3.487355541977371,0.15616077753713928,-1.444318783471117e-16
epig,20,90.0,180,25.702109553152695,3.4202079174215108,0.14380041498892362,0.024277020146069663
epig,20,120.0,240,31.327344719378743,3.426900632721825,0.14634228002150684,0.03291705372624014
maxent,20,15.0,30,1.5759708608675282,4.128460137752971,0.3496889669559658,0.2685729647103304
maxent,20,30.0,60,1.8256395998469088,4.129330494825916,0.34968945352672026,0.2685729647103304
maxent,20,60.0,120,2.265677316696383,4.125750141571371,0.3496857914291794,0.2685729647103304
maxent,20,90.0,180,2.7168778927007224,4.125793544502732,0.3496867368877569,0.2685729647103304
maxent,20,120.0,240,3.174558047845494,4.125845539719588,0.34968593668191766,0.2685729647103304
d-optimality,20,15.0,30,0.037109959026565775,3.9083760141060746,0.2660595577983492,0.3923419119963736
d-optimality,20,30.0,60,0.05070574299315922,3.8243974899199356,0.2121453227166483,0.10892313759129343
d-optimality,20,60.0,120,0.07662944204639643,3.5095548897865627,0.15276009364142865,-1.444318783471117e-16
d-optimality,20,90.0,180,0.10367119306465611,3.4325877882779086,0.1429229935044283,0.024277020146069663
d-optimality,20,120.0,240,0.13323603008757345,3.4514099610790345,0.14835818739364506,0.03291705372624014
neyman,20,15.0,30,0.1131130259600468,3.982582898673774,0.2778418723277833,0.23079867752669433
neyman,20,30.0,60,0.21686276589753106,3.8251553654652537,0.21159222810793718,0.10892313759129343
neyman,20,60.0,120,0.43939293394214474,3.464810670340055,0.15088273248844322,-1.444318783471117e-16
neyman,20,90.0,180,0.6549253039120231,3.3920215305267987,0.13577505442502724,0.024277020146069663
neyman,20,120.0,240,0.8744116330635734,3.4163806716024703,0.14581599919495658,0.03476325166630405
predictive-variance,20,15.0,1,0.024305631988681853,4.183397899995768,0.38274023735676543,0.3923419119963736
predictive-variance,20,30.0,2,0.0251498979923781,4.15604394999144,0.38011699978077024,0.21940245793839697
predictive-variance,20,60.0,3,0.0260122139879968,4.098242385656054,0.364453449515033,0.1877722036682067
predictive-variance,20,90.0,4,0.026866161002544686,4.074272600254585,0.3642417329355968,0.1877722036682067
predictive-variance,20,120.0,44,0.04575878698960878,3.7764946137795548,0.20331586541445487,0.13597123325819113
epistemic,20,15.0,1,0.024103697011014447,4.183397899995768,0.38274023735676543,0.3923419119963736
epistemic,20,30.0,2,0.02494458798901178,4.15604394999144,0.38011699978077024,0.21940245793839697
epistemic,20,60.0,3,0.02578299300512299,4.098242385656054,0.364453449515033,0.1877722036682067
epistemic,20,90.0,4,0.02662212197901681,4.074272600254585,0.3642417329355968,0.1877722036682067
epistemic,20,120.0,44,0.04544883786002174,3.7764946137795548,0.20331586541445487,0.13597123325819113
thompson,20,15.0,1,0.013585141015937552,4.177333268572543,0.38084744450780333,0.3905103494817636
thompson,20,30.0,2,0.02715406403876841,4.153961462361112,0.3700821940611964,0.3905103494817636
thompson,20,60.0,3,0.04152430105023086,4.126607512356784,0.36736858138873285,0.21757089542378694
thompson,20,90.0,4,0.058067533071152866,4.08033429794169,0.3658216193106164,0.21757089542378694
thompson,20,120.0,44,0.5960000950144604,4.0277037714092465,0.32937581591501136,0.277678435310403
uniform,20,15.0,3,4.5009946916252375e-06,4.132221359432044,0.3785934839688481,0.3923419119963736
uniform,20,30.0,6,7.983995601534843e-06,4.1082561400631645,0.377675091846794,0.21940245793839697
uniform,20,60.0,12,1.347600482404232e-05,3.907381772635864,0.33807737906222596,0.0947909573397674
uniform,20,90.0,18,1.7650978406891227e-05,3.824847563498592,0.2969962530709463,0.10005107153673991
uniform,20,120.0,24,2.2723019355908036e-05,3.687929726361037,0.2790118231826657,0.10005107153673991
random,20,15.0,6,4.070004797540605e-05,4.126508476556986,0.36786546312117463,0.4037325416652268
random,20,30.0,9,7.485807873308659e-05,4.087871870007157,0.36473159115011156,0.4037325416652268
random,20,60.0,12,9.46650980040431e-05,4.041616589224311,0.3473321741039336,0.4037325416652268
random,20,90.0,16,0.00011916508083231747,4.015396712901769,0.34489396077160683,0.4037325416652268
random,20,120.0,20,0.00014220509910956025,3.9357558495956595,0.3231442718903223,0.4037325416652268
eig@gamma-poisson,20,15.0,30,0.07700348904472776,4.042702699620769,0.28590965734699136,0.23079867752669433
eig@gamma-poisson,20,30.0,60,0.10250539990374818,3.7344349597614905,0.1865494218305775,0.048429486723433016
eig@gamma-poisson,20,60.0,120,0.15106274603749625,3.552003595080086,0.15323491440958262,0.024277020146069663
eig@gamma-poisson,20,90.0,180,0.2013413039385341,3.4816576106635146,0.15716055129928497,0.024277020146069663
eig@gamma-poisson,20,120.0,240,0.2478602209012024,3.5031889051574043,0.16818579662252114,0.03291705372624014
eig@lognormal-poisson,20,15.0,30,30.317337753920583,4.014012884703052,0.27766662501011896,0.23079867752669433
eig@lognormal-poisson,20,30.0,60,30.843165576894535,3.829074380438525,0.2111291976438229,0.1573526243147266
eig@lognormal-poisson,20,60.0,120,31.73662224994041,3.4899809820115366,0.14621331271977128,-1.444318783471117e-16
eig@lognormal-poisson,20,90.0,180,32.54877039490384,3.4147763228628256,0.13957838061806035,0.024277020146069663
eig@lognormal-poisson,20,120.0,240,33.27525882498594,3.4619180963769907,0.14920510835239362,0.03476325166630405
eig,21,15.0,30,1.7222901210479904,3.7823008459793037,0.24168790664967657,0.00724159701388467
eig,21,30.0,60,2.032841654086951,3.578284113979836,0.19789853576997724,0.00724159701388467
eig,21,60.0,120,2.6277301690424792,3.362917771964477,0.13708625272423608,0.00724159701388467
eig,21,90.0,180,3.196617869049078,3.350861649794192,0.13577505145737448,0.014625126196418366
eig,21,120.0,240,3.7498927111155353,3.3408051057393653,0.13034010313048047,0.0
epig,21,15.0,30,10.141839777963469,3.7823008459793037,0.24168790664967657,0.00724159701388467
epig,21,30.0,60,13.708504063950386,3.578284113979836,0.19789853576997724,0.00724159701388467
epig,21,60.0,120,20.15834815884591,3.3651278144678987,0.13729631430502512,0.00724159701388467
epig,21,90.0,180,26.81482264577062,3.350861649794192,0.13577505145737448,0.014625126196418366
epig,21,120.0,240,33.125744772696635,3.3408051057393653,0.13034010313048047,0.0
maxent,21,15.0,30,1.709318990004249,3.896057103179428,0.3430921855427472,0.03163778834150446
maxent,21,30.0,60,1.9943608639005106,3.9011508519322624,0.34311484774626605,0.03163778834150446
maxent,21,60.0,120,2.5525253788218834,3.8960309836138456,0.3430993832743233,0.03163778834150446
maxent,21,90.0,180,3.093622113839956,3.895237449123261,0.34309805180409136,0.03163778834150446
maxent,21,120.0,240,3.631684841879178,3.8950325323996053,0.3430985812511886,0.03163778834150446
d-optimality,21,15.0,30,0.04576708303648047,3.9183592879493183,0.2712178151751058,0.14147953301833185
d-optimality,21,30.0,60,0.06288558911182918,3.619699749118002,0.1913766391747464,0.00724159701388467
d-optimality,21,60.0,120,0.09550811286317185,3.3640277758579082,0.13621029736575452,0.00724159701388467
d-optimality,21,90.0,180,0.12839378000353463,3.3530201183388875,0.13590320535087014,0.014625126196418366
d-optimality,21,120.0,240,0.16300980091909878,3.349171651160345,0.13262744086700096,0.0
neyman,21,15.0,30,0.13048700799117796,3.7823008459793037,0.24168790664967657,0.00724159701388467
neyman,21,30.0,60,0.2480448619753588,3.559144477675274,0.19162937605508434,0.00724159701388467
neyman,21,60.0,120,0.4943564589484595,3.4073224301507365,0.15059440690232198,0.00724159701388467
neyman,21,90.0,180,0.7422889168083202,3.334908232882967,0.12977047175944528,0.021627654422868077
neyman,21,120.0,240,0.9924472317215987,3.299324442253566,0.13035953896145624,0.0
predictive-variance,21,15.0,1,0.028005204017972574,4.091059903376,0.3806878015119727,0.14147953301833185
predictive-variance,21,30.0,2,0.029013948020292446,4.06783843291214,0.3799174200611492,0.07931352968875215
predictive-variance,21,60.0,3,0.0300045830081217,4.016465422806935,0.3772881198455253,0.07931352968875215
predictive-variance,21,90.0,4,0.031000048998976126,3.974095848636639,0.3746341101227536,0.07931352968875215
predictive-variance,21,120.0,44,0.05189720293856226,3.5699505302326777,0.20829071921453257,0.00724159701388467
epistemic,21,15.0,1,0.02763918400160037,4.091059903376,0.3806878015119727,0.14147953301833185
epistemic,21,30.0,2,0.028622701996937394,4.06783843291214,0.3799174200611492,0.07931352968875215
epistemic,21,60.0,3,0.029609500983497128,4.016465422806935,0.3772881198455253,0.07931352968875215
epistemic,21,90.0,4,0.030597083998145536,3.974095848636639,0.3746341101227536,0.07931352968875215
epistemic,21,120.0,44,0.05127825911040418,3.5699505302326777,0.20829071921453257,0.00724159701388467
thompson,21,15.0,1,0.015750932012451813,4.125214215118817,0.3830688762804564,0.14147953301833185
thompson,21,30.0,2,0.032606838998617604,4.107482824924786,0.37801632623903964,0.14147953301833185
thompson,21,60.0,3,0.04817523999372497,4.052114709620479,0.37484175079976567,0.14147953301833185
thompson,21,90.0,4,0.0652687510009855,4.009380657789172,0.36589757154177655,0.14147953301833185
thompson,21,120.0,44,0.7096297410607804,3.76105128216856,0.2925739504292946,0.04791481013468278
uniform,21,15.0,3,5.183974280953407e-06,4.076211257091397,0.36310768929908677,0.14147953301833185
uniform,21,30.0,6,9.591953130438924e-06,4.03427437013216,0.36071452640798013,0.07931352968875215
uniform,21,60.0,12,1.665897434577346e-05,3.956166897941664,0.3235383476122883,0.07931352968875215
uniform,21,90.0,18,2.2607971914112568e-05,3.8543570372190583,0.3036843192488094,0.07931352968875201
uniform,21,120.0,24,2.8324953746050596e-05,3.711124899215516,0.2470290649763197,0.07027810490945835
random,21,15.0,4,3.4043012419715524e-05,4.073901280445316,0.3563977107643125,0.07931352968875215
random,21,30.0,6,5.887998850084841e-05,4.046057511657659,0.3526016104928093,0.07931352968875215
random,21,60.0,14,0.00012678297935053706,3.9616567130162754,0.32082976945210423,0.03163778834150446
random,21,90.0,18,0.00016460896586067975,3.872297400011084,0.3102142918272522,0.031637788341504325
random,21,120.0,27,0.00021787997684441507,3.8199275712316507,0.2992387047197235,0.03163778834150446
eig@gamma-poisson,21,15.0,30,0.0935435900464654,3.8700836465445234,0.25545676218597146,0.00724159701388467
eig@gamma-poisson,21,30.0,60,0.12462199805304408,3.6333645009488635,0.2036903619395074,0.00724159701388467
eig@gamma-poisson,21,60.0,120,0.18238818596000783,3.4531602906083543,0.15513683729338912,0.00724159701388467
eig@gamma-poisson,21,90.0,180,0.23791282190359198,3.4104206880831645,0.141788189522387,0.021627654422868077
eig@gamma-poisson,21,120.0,240,0.29877245987881906,3.372214920321049,0.13542654696233514,0.021627654422868077
eig@lognormal-poisson,21,15.0,30,32.414004118036246,3.7999469065780827,0.24273191857150767,0.00724159701388467
eig@lognormal-poisson,21,30.0,60,33.00014723217464,3.602674476116725,0.20198784447677,0.00724159701388467
eig@lognormal-poisson,21,60.0,120,33.956017719057854,3.3821004286253893,0.14181855965072596,0.00724159701388467
eig@lognormal-poisson,21,90.0,180,34.832950678042835,3.3540946638978997,0.1319385865615528,0.021627654422868077
eig@lognormal-poisson,21,120.0,240,35.643321341922274,3.334727105457796,0.12730915127825393,0.0
eig,22,15.0,30,1.8503733019751962,3.8327533788736754,0.30565318062792973,0.24926097633375616
eig,22,30.0,60,2.1751549179898575,3.6025450212041044,0.23506238213145317,0.02791720862455137
eig,22,60.0,120,2.8038781881332397,3.378597758835696,0.16295828388328665,0.02791720862455137
eig,22,90.0,180,3.3787250651803333,3.2952476486198576,0.13740601751417572,0.023073319480799964
eig,22,120.0,240,3.974739393161144,3.2659227604441523,0.13081498845875725,0.023073319480799964
epig,22,15.0,30,9.366769580024993,3.8327533788736754,0.30565318062792973,0.24926097633375616
epig,22,30.0,60,12.535600487986812,3.6025450212041044,0.23506238213145317,0.02791720862455137
epig,22,60.0,120,18.584389314986765,3.378597758835696,0.16295828388328665,0.02791720862455137
epig,22,90.0,180,24.231505595060298,3.2988409010962862,0.13981089936658372,0.023073319480799964
epig,22,120.0,240,29.721237099001883,3.284646891305458,0.1315567060024641,0.023073319480799964
maxent,22,15.0,30,1.569180640974082,3.980404691046074,0.41401645193850034,0.40800372399276796
maxent,22,30.0,60,1.8163234468665905,3.980449063204908,0.4140211021577601,0.40800372399276796
maxent,22,60.0,120,2.3090915408392902,3.9782504492985886,0.41401536444286924,0.40800372399276796
maxent,22,90.0,180,2.8026272038114257,3.9790088663991128,0.4140180385892368,0.40800372399276796
maxent,22,120.0,240,3.30501166274189,3.9794954880993267,0.4140196141694532,0.40800372399276796
d-optimality,22,15.0,30,0.04178921109996736,3.9349243124340334,0.357232158935254,0.41018414874382714
d-optimality,22,30.0,60,0.05717072606785223,3.656255047198902,0.24486605886555723,0.02791720862455137
d-optimality,22,60.0,120,0.08752926805755123,3.372562551285508,0.159732783294897,0.02791720862455137
d-optimality,22,90.0,180,0.11852238222490996,3.299148975573074,0.13861744744562393,0.023073319480799964
d-optimality,22,120.0,240,0.14888298010919243,3.255284208734166,0.12988314580753005,0.023073319480799964
neyman,22,15.0,30,0.12631257815519348,3.8327533788736754,0.30565318062792973,0.24926097633375616
neyman,22,30.0,60,0.24276649608509615,3.646808313867601,0.2454521728577314,0.11608505815365525
neyman,22,60.0,120,0.49304577795555815,3.403715345048029,0.17502888517605952,0.02791720862455137
neyman,22,90.0,180,0.7375314339878969,3.3168383319842305,0.1507365878371424,0.023073319480799964
neyman,22,120.0,240,0.974411952047376,3.3016835475630146,0.1351833702435308,0.023073319480799964
predictive-variance,22,15.0,1,0.02721452299738303,4.180879267270166,0.47467760484483124,0.6816985184985294
predictive-variance,22,30.0,2,0.028130157996201888,4.15347511588739,0.4745413494199955,0.6816985184985294
predictive-variance,22,60.0,3,0.029074182006297633,4.115914069343962,0.4692330249356399,0.4987299025825081
predictive-variance,22,90.0,4,0.030012436996912584,4.016932374294197,0.4365242093526898,0.4306007501956446
predictive-variance,22,120.0,44,0.05049234494799748,3.5953035549015735,0.24219978440402284,0.11761977494130665
epistemic,22,15.0,1,0.027844913973240182,4.180879267270166,0.47467760484483124,0.6816985184985294
epistemic,22,30.0,2,0.02880241596722044,4.15347511588739,0.4745413494199955,0.6816985184985294
epistemic,22,60.0,3,0.02977484295843169,4.115914069343962,0.4692330249356399,0.4987299025825081
epistemic,22,90.0,4,0.030765763949602842,4.016932374294197,0.4365242093526898,0.4306007501956446
epistemic,22,120.0,44,0.05158988496987149,3.5953035549015735,0.24219978440402284,0.11761977494130665
thompson,22,15.0,1,0.015569384006084874,4.186025646902579,0.4718630427961232,0.6400108481528456
thompson,22,30.0,2,0.03053966601146385,4.162810486884339,0.4619046074429167,0.6400108481528456
thompson,22,60.0,3,0.04488034901442006,4.121594987993475,0.4559785335288389,0.6400108481528456
thompson,22,90.0,4,0.06022937103989534,4.10498969303094,0.45212566383196173,0.6400108481528456
thompson,22,120.0,44,0.6517856090213172,3.7719692436729573,0.33673760468073,0.26328666648676363
uniform,22,15.0,3,4.907022230327129e-06,4.142652510387464,0.4609461626133228,0.6816985184985294
uniform,22,30.0,6,1.0394025593996048e-05,4.101243037233602,0.4505039667688221,0.6816985184985294
uniform,22,60.0,12,1.6971025615930557e-05,3.9944102127631833,0.42580194781504965,0.4987299025825081
uniform,22,90.0,18,2.3602042347192764e-05,3.844742304178594,0.3463222140473818,0.4306007501956446
uniform,22,120.0,24,2.8527050744742155e-05,3.7460649770706627,0.3169185599138623,0.3380241789675366
random,22,15.0,5,3.738899249583483e-05,4.072775830684851,0.4440026166018021,0.4493726961167931
random,22,30.0,7,5.458400119096041e-05,4.002109334372321,0.42096775828068095,0.3497595056264674
random,22,60.0,12,8.329199044965208e-05,3.9406730828307475,0.400784128663805,0.3497595056264674
random,22,90.0,17,0.00011371195432730019,3.8864149550891995,0.3840579661061349,0.3497595056264674
random,22,120.0,27,0.00016245490405708551,3.6866789827907467,0.3119842350473916,0.3631808295328819
eig@gamma-poisson,22,15.0,30,0.0846956740715541,3.92697589170726,0.31293403787746515,0.24926097633375616
eig@gamma-poisson,22,30.0,60,0.11279091512551531,3.6742081170027685,0.2363206113496299,0.02791720862455137
eig@gamma-poisson,22,60.0,120,0.16528931210632436,3.442573147706875,0.16782192122952996,0.02791720862455137
eig@gamma-poisson,22,90.0,180,0.21671922301175073,3.3394272950332407,0.14297789739013209,0.029866260085813764
eig@gamma-poisson,22,120.0,240,0.26785433417535387,3.28867466415136,0.13139024015535258,0.029866260085813764
eig@lognormal-poisson,22,15.0,30,32.01889286306687,3.8923395863440278,0.3061029284380788,0.24926097633375616
eig@lognormal-poisson,22,30.0,60,32.567251500004204,3.6961757165847096,0.2518290652349151,0.02791720862455137
eig@lognormal-poisson,22,60.0,120,33.51233160015545,3.4361803701673836,0.1780355480843358,0.02791720862455137
eig@lognormal-poisson,22,90.0,180,34.338352795137325,3.350918063256539,0.15010232751185035,0.02791720862455137
eig@lognormal-poisson,22,120.0,240,35.085893069946906,3.288806097256375,0.13726812109352834,0.023073319480799964
eig,23,15.0,30,1.7055418630188797,3.7195001987400165,0.28346633946740507,0.039275422315040255
eig,23,30.0,60,2.0039710650744382,3.5040222273941715,0.2062389266660469,0.024175018227203682
eig,23,60.0,120,2.5751638449146412,3.27322190978011,0.1409656099826223,0.026163389889153926
eig,23,90.0,180,3.104190750978887,3.242356087971873,0.1374217226763467,0.024175018227203682
eig,23,120.0,240,3.6302908121433575,3.2253104311640715,0.12365031778910891,0.017663025345081275
epig,23,15.0,30,8.654065338982036,3.7195001987400165,0.28346633946740507,0.039275422315040255
epig,23,30.0,60,11.625092451984528,3.5040222273941715,0.2062389266660469,0.024175018227203682
epig,23,60.0,120,17.247754839947447,3.27322190978011,0.1409656099826223,0.026163389889153926
epig,23,90.0,180,22.66020824003499,3.242356087971873,0.1374217226763467,0.024175018227203682
epig,23,120.0,240,27.88508425009786,3.2309753456334285,0.1272736785799743,0.017663025345081275
maxent,23,15.0,30,1.447837307001464,3.832169198613105,0.3934041266149157,0.05637896518913037
maxent,23,30.0,60,1.667043953872053,3.8319826240200263,0.3934046418194957,0.05637896518913037
maxent,23,60.0,120,2.095569887838792,3.82899004240889,0.39338255922768267,0.05637896518913037
maxent,23,90.0,180,2.5295343959878664,3.8291301975162177,0.39338184668818504,0.05637896518913037
maxent,23,120.0,240,2.9677362229849678,3.8290755311749307,0.3933832041479513,0.05637896518913037
d-optimality,23,15.0,30,0.03901888206019066,3.7282358199410637,0.26842775040653494,0.23076232962198626
d-optimality,23,30.0,60,0.05290252607665025,3.5627434427395657,0.20826994211693642,0.03138359922395376
d-optimality,23,60.0,120,0.07943210235680453,3.2700057617200886,0.1366358459380044,0.024175018227203682
d-optimality,23,90.0,180,0.10859258330310695,3.2357943778510943,0.13417847498296148,0.024175018227203682
d-optimality,23,120.0,240,0.13698565025697462,3.2335638578675883,0.12620117269879447,0.017663025345081275
neyman,23,15.0,30,0.11995223906706087,3.7195001987400165,0.28346633946740507,0.039275422315040255
neyman,23,30.0,60,0.2265770091325976,3.5406542102173586,0.2062402613174512,0.030803479851216616
neyman,23,60.0,120,0.44330199621617794,3.3306916454392,0.15236765809999117,0.024175018227203682
neyman,23,90.0,180,0.6651802613341715,3.2315784821384135,0.1380267589789245,0.03138359922395376
neyman,23,120.0,240,0.9028898311953526,3.182298616036668,0.12885430574814333,0.024871606341831182
predictive-variance,23,15.0,1,0.02492801399785094,4.007883643322449,0.42337856826915776,0.16198707413219973
predictive-variance,23,30.0,2,0.02580576599575579,3.9459521292841013,0.4094098235675714,0.1599856653856134
predictive-variance,23,60.0,3,0.02666434401180595,3.916768697894046,0.40680616538986647,0.09166219739752605
predictive-variance,23,90.0,4,0.027540731010958552,3.894127267975629,0.40680354539818225,0.09166219739752605
predictive-variance,23,120.0,44,0.046714010037248954,3.498406142930446,0.21116859495251458,0.006628461624012936
epistemic,23,15.0,1,0.024832964001689106,4.007883643322449,0.42337856826915776,0.16198707413219973
epistemic,23,30.0,2,0.02570896001998335,3.9459521292841013,0.4094098235675714,0.1599856653856134
epistemic,23,60.0,3,0.026591745001496747,3.916768697894046,0.40680616538986647,0.09166219739752605
epistemic,23,90.0,4,0.027422255981946364,3.894127267975629,0.40680354539818225,0.09166219739752605
epistemic,23,120.0,44,0.0464108009764459,3.498406142930446,0.21116859495251458,0.006628461624012936
thompson,23,15.0,1,0.016179161000763997,4.002192396183318,0.4233669322629607,0.23076232962198626
thompson,23,30.0,2,0.030667710991110653,3.9751421371525395,0.42100595894982384,0.09424372551684938
thompson,23,60.0,3,0.045218551997095346,3.947460420850574,0.42099066442412125,0.09424372551684938
thompson,23,90.0,4,0.059359628008678555,3.898890857509651,0.4084261871493871,0.09424372551684938
thompson,23,120.0,44,0.6076879211177584,3.61198448654167,0.3082302970574259,0.039275422315040255
uniform,23,15.0,3,4.418980097398162e-06,3.970239887245699,0.420179044315175,0.16198707413219973
uniform,23,30.0,6,8.31094803288579e-06,3.887746801232369,0.40261100450560267,0.1599856653856134
uniform,23,60.0,12,1.4418968930840492e-05,3.814759709948293,0.3555634586520575,0.09166219739752605
uniform,23,90.0,18,3.203694359399378e-05,3.6704223435115324,0.29767787463910567,0.09166219739752605
uniform,23,120.0,24,3.657391062006354e-05,3.567126083427342,0.2729255009776414,0.09166219739752605
random,23,15.0,3,2.706499071791768e-05,3.96227401458067,0.42109929932301243,0.23076232962198634
random,23,30.0,8,5.4012954933568835e-05,3.7971195047122754,0.38890655167291044,0.05637896518913037
random,23,60.0,9,6.370194023475051e-05,3.755939743231593,0.3883051623114239,0.05637896518913037
random,23,90.0,12,8.232097025029361e-05,3.746544538586957,0.38763908103679107,0.05637896518913037
random,23,120.0,22,0.00012728697038255632,3.6850474108922726,0.36175510105330916,0.05637896518913037
eig@gamma-poisson,23,15.0,30,0.08138590800808743,3.782793956112947,0.28805155325473186,0.039275422315040255
eig@gamma-poisson,23,30.0,60,0.11584168404806405,3.5541755288353465,0.20468280095801625,0.024175018227203682
eig@gamma-poisson,23,60.0,120,0.17164913899614476,3.3659215082830567,0.14155064033702364,0.024175018227203682
eig@gamma-poisson,23,90.0,180,0.21981253591366112,3.300829251479545,0.13965954052609175,0.026163389889153926
eig@gamma-poisson,23,120.0,240,0.26691600587219,3.2883919057306934,0.1467798096038975,0.018243144717818245
eig@lognormal-poisson,23,15.0,30,30.618358522915514,3.740088722493006,0.2808810442408674,0.039275422315040255
